0,1,2,3
0.5,0.5,0.5,0.5
0.3017907911526009,0.7378864843075333,0.46318659802570106,0.5421416671529782
0.29267853003641087,0.2689273331222832,0.4898187702446583,0.5267440753938187
0.6738383812008639,0.7489866214325174,0.5694680930504951,0.45053260286859814
0.7433249116094809,0.2798639863220618,0.4694499776959245,0.47379300239017247
0.4973123095542115,0.4045290748310123,0.6176800678544447,0.2351790702336445
0.4953759043926468,0.2625853179105645,0.26584496462272256,0.41222422922815816
0.4735006523255684,0.4960506077859288,0.3012021988326576,0.7287845412994481
0.5305756545467483,0.7460794651401264,0.29149966888089135,0.4335928362688594
0.33871485319190947,0.6578260624880654,0.730552507624493,0.38534351743141765
0.6135869484169324,0.32341492401490196,0.7477560157801876,0.4825259810189682
0.29002734472594227,0.3148837062054646,0.8171485959160727,0.3639316616070479
0.6389905536243438,0.7335947811082395,0.8672043406711039,0.33081288909222045
0.7016749268310465,0.46542315108628857,1.3913767208733128e-08,0.6984102258151366
0.27367188059491104,0.7136496000008348,0.16771315472592846,0.6244460457723909
0.6269337320498133,0.31070135366998236,0.5419865856956559,0.7664256710638238
0.4840563980884297,0.7476465368599843,0.6621434583909708,0.7006013205760858
0.5320241678358221,0.45403551740491055,0.9999999860862328,0.22837442516929427
0.741439226381803,0.7377700852205111,0.1559764356052952,0.6582464844281039
0.30049659401989964,0.2620494674019125,0.15475646626550238,0.626266545026308
