0,1,2,3
0.5,0.5,0.5,0.5
0.3059598130343412,0.7349252604328466,0.5169605038722213,0.5306981636373308
0.32019017098755304,0.25298889988726236,0.5546798239605313,0.5086614569541669
0.584421369836457,0.7345716158641892,0.684529529180205,0.42941688933132427
0.7107193338016561,0.29052720706055807,0.558635812667618,0.4469604559187898
0.7227543306887892,0.7147151491522411,0.4099930488675585,0.5389721036160587
0.5284121935150148,0.44994307465321487,0.36360091337464506,0.7723652004938752
0.39782481294052013,0.6927803251098641,0.22722456495536478,0.6064219494936164
0.48872365434473436,0.3805799703967985,0.7440160950022666,0.3437417720814599
0.5291933602376749,0.26336376815250434,0.3118956890009906,0.525653151966015
0.28381843198322204,0.7126716221845533,0.8179303490655702,0.39466088364558544
0.7406482708351821,0.2816683191491951,0.9026054270010164,0.3783335812013475
0.4423472066347351,0.5212703383720312,0.9641974957880416,0.19421868224524041
0.4089794430183441,0.7226211838407951,0.3773116940676463,0.276685621560675
0.2740219158907711,0.2975736911600446,0.15739336436382056,0.6091009307723871
0.451827881491268,0.32265928679179257,0.6857519237114685,0.758898018340135
0.6605239973559632,0.6181467830735016,0.9999999860862328,0.446048467710671
0.2842030118471593,0.43680632568212835,0.5348269793034948,0.2610395890368776
0.6864113249607715,0.3629478458574048,0.5318476215036929,0.1410824740745659
