0
-300.0
-281.0
-300.0
-285.0
-173.0
-150.0
-208.0
-144.0
-143.0
-118.0
-130.0
-101.0
-122.0
-94.0
-106.0
-108.0
-101.0
-89.0
-113.0
-64.0
-80.0
-80.0
-87.0
-93.0
-100.0
-115.0
-63.0
-92.0
-75.0
-94.0
-82.0
-86.0
-101.0
-74.0
-84.0
-75.0
-84.0
-82.0
-82.0
-82.0
-82.0
-85.0
-115.0
-86.0
-85.0
-147.0
-137.0
-137.0
-82.0
-87.0
-87.0
-87.0
-82.0
-82.0
-101.0
-101.0
-101.0
-101.0
-101.0
-101.0
-101.0
-81.0
-81.0
-90.0
-90.0
-90.0
-90.0
-90.0
-136.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-85.0
-86.0
-86.0
-86.0
-86.0
-86.0
-86.0
-86.0
-86.0
-86.0
-131.0
-131.0
